2024-10-20 15:34:10;20030;Bloody Darryl The Strapped | The Professionals;42.69;57.93;https://buff.market/market/goods/20030;https://steamcommunity.com/market/listings/730/Bloody%20Darryl%20The%20Strapped%20%7C%20The%20Professionals;Agent
2024-10-20 15:34:10;20125;Col. Mangos Dabisi | Guerrilla Warfare;18.31;26.15;https://buff.market/market/goods/20125;https://steamcommunity.com/market/listings/730/Col.%20Mangos%20Dabisi%20%7C%20Guerrilla%20Warfare;Agent
2024-10-20 15:34:11;90;Enforcer | Phoenix;5.39;7.86;https://buff.market/market/goods/90;https://steamcommunity.com/market/listings/730/Enforcer%20%7C%20Phoenix;Agent
2024-10-20 15:34:11;15179;Markus Delrow | FBI HRT;8.35;10.76;https://buff.market/market/goods/15179;https://steamcommunity.com/market/listings/730/Markus%20Delrow%20%7C%20FBI%20HRT;Agent
2024-10-20 15:34:11;15157;Sergeant Bombson | SWAT;7.29;10.31;https://buff.market/market/goods/15157;https://steamcommunity.com/market/listings/730/Sergeant%20Bombson%20%7C%20SWAT;Agent
2024-10-20 15:34:11;15367;Cmdr. Mae 'Dead Cold' Jamison | SWAT;11.6;15.45;https://buff.market/market/goods/15367;https://steamcommunity.com/market/listings/730/Cmdr.%20Mae%20%27Dead%20Cold%27%20Jamison%20%7C%20SWAT;Agent
2024-10-20 15:34:11;19945;Chef d'Escadron Rouchard | Gendarmerie Nationale;13.66;19.4;https://buff.market/market/goods/19945;https://steamcommunity.com/market/listings/730/Chef%20d%27Escadron%20Rouchard%20%7C%20Gendarmerie%20Nationale;Agent
2024-10-20 15:34:11;15312;Sir Bloody Silent Darryl | The Professionals;42.0;57.88;https://buff.market/market/goods/15312;https://steamcommunity.com/market/listings/730/Sir%20Bloody%20Silent%20Darryl%20%7C%20The%20Professionals;Agent
2024-10-20 15:34:11;49;Seal Team 6 Soldier | NSWC SEAL;8.15;11.22;https://buff.market/market/goods/49;https://steamcommunity.com/market/listings/730/Seal%20Team%206%20Soldier%20%7C%20NSWC%20SEAL;Agent
2024-10-20 15:34:11;20360;Jungle Rebel | Elite Crew;12.5;18.88;https://buff.market/market/goods/20360;https://steamcommunity.com/market/listings/730/Jungle%20Rebel%20%7C%20Elite%20Crew;Agent
2024-10-20 15:34:11;15222;'Two Times' McCoy | USAF TACP;4.95;7.13;https://buff.market/market/goods/15222;https://steamcommunity.com/market/listings/730/%27Two%20Times%27%20McCoy%20%7C%20USAF%20TACP;Agent
2024-10-20 15:34:11;15479;Prof. Shahmat | Elite Crew;6.14;8.45;https://buff.market/market/goods/15479;https://steamcommunity.com/market/listings/730/Prof.%20Shahmat%20%7C%20Elite%20Crew;Agent
2024-10-20 15:34:11;15213;Soldier | Phoenix;5.45;6.85;https://buff.market/market/goods/15213;https://steamcommunity.com/market/listings/730/Soldier%20%7C%20Phoenix;Agent
2024-10-20 15:34:11;15153;Michael Syfers  | FBI Sniper;8.19;10.75;https://buff.market/market/goods/15153;https://steamcommunity.com/market/listings/730/Michael%20Syfers%20%20%7C%20FBI%20Sniper;Agent
2024-10-20 15:34:11;15162;Operator | FBI SWAT;7.53;9.51;https://buff.market/market/goods/15162;https://steamcommunity.com/market/listings/730/Operator%20%7C%20FBI%20SWAT;Agent
2024-10-20 15:34:11;19999;Elite Trapper Solman | Guerrilla Warfare;31.31;38.84;https://buff.market/market/goods/19999;https://steamcommunity.com/market/listings/730/Elite%20Trapper%20Solman%20%7C%20Guerrilla%20Warfare;Agent
2024-10-20 15:34:11;15295;Maximus | Sabre;4.83;6.46;https://buff.market/market/goods/15295;https://steamcommunity.com/market/listings/730/Maximus%20%7C%20Sabre;Agent
2024-10-20 15:34:11;15257;Street Soldier | Phoenix;10.8;15.21;https://buff.market/market/goods/15257;https://steamcommunity.com/market/listings/730/Street%20Soldier%20%7C%20Phoenix;Agent
