
2024-11-24 19:26:44.730393,New bet
2024-11-24 19:27:30.639047,Neboy2002,50,Win
2024-11-24 19:27:58.261933,inganame,150,Lose
2024-11-24 19:28:21.362258,berfialfe,175,Win
2024-11-24 19:28:31.212336,bjorn_vk,200,Win
2024-11-24 19:28:36.668729,joaofonscp,37,Win
2024-11-24 19:29:03.383727,monaveugle,213,Lose
2024-11-24 19:29:10.297528,fids18,2210,Lose
2024-11-24 19:29:24.820176,pachecoo85,240,Win
2024-11-24 19:29:39.408882,srmoutas01,500,Lose
2024-11-24 19:29:44.770299,muted7750,100,Lose
2024-11-24 19:29:55.030612,ferreira02_ch,1516,Win
2024-11-24 19:30:15.113582,piternine,219,Lose
2024-11-24 19:30:17.619666,deadpool_13_,33,Win
2024-11-24 19:30:24.043786,craazypt,88,Lose
2024-11-24 19:30:30.825923,shadowgod234pt,1040,Lose
2024-11-24 19:30:32.478254,goncalosf03,500,Win
2024-11-24 19:30:38.901993,renazbizt,300,Win
2024-11-24 19:30:50.580448,rodrig04p,800,Lose
2024-11-24 19:30:59.799791,scrall___,175,Lose
2024-11-24 19:31:00.327240,jcb7m,30,Lose
2024-11-24 19:31:18.273643,V1uvaNegra,200,Win
2024-11-24 19:31:22.051593,naskbcl,538,Win
2024-11-24 19:31:31.389467,joaorjr03,550,Win
2024-11-24 19:31:33.222553,P4kistaN,300,Win
2024-11-24 19:31:44.845615,Bets closed
2024-11-24 20:20:12.498980,Lose,44.00,36.98
2024-11-24 20:29:23.816224,New bet
2024-11-24 20:29:37.709251,Ch0raAg0ra,486,Win
2024-11-24 20:29:52.657701,kingfr9pegada,1194,Lose
2024-11-24 20:30:07.110309,inganame,250,Win
2024-11-24 20:30:09.444889,bjorn_vk,300,Win
2024-11-24 20:30:20.045523,atunees35,200,Win
2024-11-24 20:30:24.428870,xcosta_1,210,Win
2024-11-24 20:30:27.711694,matrix1830,587,Win
2024-11-24 20:30:33.302711,chole_iven,100,Win
2024-11-24 20:30:36.615717,JoaoCosta231,130,Win
2024-11-24 20:30:44.233733,joaorjr03,115,Win
2024-11-24 20:30:53.428936,fids18,2500,Lose
2024-11-24 20:31:37.547234,dinis_gui,911,Win
2024-11-24 20:31:50.257806,berfialfe,5,Win
2024-11-24 20:32:45.060803,deadpool_13_,30,Lose
2024-11-24 20:32:45.907738,muted7750,1410,Win
2024-11-24 20:32:51.567588,manachai_8,60,Lose
2024-11-24 20:33:48.956649,atuasheila,50,Win
2024-11-24 20:34:02.857900,manuds,1500,Win
2024-11-24 20:34:06.946958,renazbizt,304,Lose
2024-11-24 20:34:10.902407,joaoLST,115,Win
2024-11-24 20:34:20.241188,Joao21Silva,100,Win
2024-11-24 20:34:22.352143,V1uvaNegra,200,Win
2024-11-24 20:34:23.964673,Bets closed
2024-11-24 21:17:40.392685,Win,77.27,62.00
2024-11-24 21:22:36.128062,New bet
2024-11-24 21:23:22.896097,joaofonscp,35,Win
2024-11-24 21:23:30.927176,feitoaobife,800,Win
2024-11-24 21:23:35.871918,oberns,402,Win
2024-11-24 21:23:38.990938,lisbonman,55,Win
2024-11-24 21:23:48.605961,joaorjr03,261,Win
2024-11-24 21:24:06.946641,renazbizt,1000,Lose
2024-11-24 21:24:24.111801,wartrading,215,Lose
2024-11-24 21:24:30.803214,deadpool_13_,25,Lose
2024-11-24 21:24:48.630438,rui_ferreira_89,162,Lose
2024-11-24 21:24:59.773105,henriquerodri1010,1000,Win
2024-11-24 21:24:59.843504,fids18,2000,Win
2024-11-24 21:25:17.803262,inganame,150,Win
2024-11-24 21:27:01.607971,amarex_20,35,Win
2024-11-24 21:27:26.622487,P4kistaN,200,Lose
2024-11-24 21:27:35.100377,El_Pipow,350,Lose
2024-11-24 21:27:36.277571,Bets closed
2024-11-24 22:11:18.687807,Lose,40.00,29.18
2024-11-26 18:43:28.916299,New bet
2024-11-26 18:43:45.355272,renazbizt,552,Lose
2024-11-26 18:43:56.788480,nhh20,400,Lose
2024-11-26 18:44:08.012570,manoquico,150,Win
2024-11-26 18:44:17.888027,OmTrance,621,Lose
2024-11-26 18:44:22.277099,Ch0raAg0ra,834,Lose
2024-11-26 18:44:28.028496,matrix1830,642,Win
2024-11-26 18:44:46.692452,D4nny98_,250,Win
2024-11-26 18:44:47.902680,Marra_JR_,172,Win
2024-11-26 18:45:03.537230,ZMCttv,660,Win
2024-11-26 18:45:16.476994,rcamacho1207,340,Win
2024-11-26 18:45:24.058142,marinheiro812,210,Lose
2024-11-26 18:45:28.009413,rui_ferreira_89,611,Win
2024-11-26 18:45:32.824103,xlp1,145,Win
2024-11-26 18:46:07.625596,jjcc152,15,Win
2024-11-26 18:46:14.511667,atunees35,100,Win
2024-11-26 18:46:15.429433,rodrig04p,268,Lose
2024-11-26 18:46:16.217745,miguelapcastro,15,Lose
2024-11-26 18:47:16.089321,zzer0zin,1460,Lose
2024-11-26 18:48:09.924139,Pico_07,145,Lose
2024-11-26 18:48:27.806597,P4kistaN,200,Lose
2024-11-26 18:48:29.058433,Bets closed
2024-11-26 19:20:30.461488,Lose,50.00,60.40
2024-11-26 19:22:54.290247,New bet
2024-11-26 19:23:42.427508,rcamacho1207,20,Win
2024-11-26 19:24:06.126760,inganame,250,Win
2024-11-26 19:24:51.815906,xcosta_1,39,Win
2024-11-26 19:25:35.791218,matrix1830,1000,Win
2024-11-26 19:25:38.899990,eduardo_032,5,Win
2024-11-26 19:26:36.990327,simaomacedo,295,Win
2024-11-26 19:26:39.710659,renazbizt,500,Lose
2024-11-26 19:26:46.412497,atunees35,100,Win
2024-11-26 19:26:54.861138,Pico_07,260,Win
2024-11-26 19:27:07.916939,pimenta1904,30,Win
2024-11-26 19:27:16.947417,ZMCttv,75,Lose
2024-11-26 19:27:29.862622,tommyree,245,Win
2024-11-26 19:27:52.815609,El_Pipow,230,Lose
2024-11-26 19:27:54.431693,Bets closed
2024-11-26 20:09:14.769873,Lose,23.08,26.40
2024-11-26 20:13:58.351272,New bet
2024-11-26 20:14:56.647804,inganame,200,Win
2024-11-26 20:18:39.697080,renazbizt,100,Lose
2024-11-26 20:18:43.510807,Joao21Silva,150,Lose
2024-11-26 20:18:58.077217,Bets closed
2024-11-26 20:49:46.893991,Lose,66.67,55.56
2024-11-26 20:50:06.165395,New bet
2024-11-26 20:51:12.101806,OdnavPT,50,Win
2024-11-26 20:51:41.740413,kingfr9pegada,60,Win
2024-11-26 20:52:24.058855,DeusMarante,200,Win
2024-11-26 20:52:28.293916,rodasben7,480,Lose
2024-11-26 20:52:39.178976,tiagoferreirapt,540,Lose
2024-11-26 20:52:42.756987,matrix1830,1195,Win
2024-11-26 20:53:44.559530,nhh20,400,Win
2024-11-26 20:54:45.066246,V1uvaNegra,100,Lose
2024-11-26 20:54:48.288307,renazbizt,100,Lose
2024-11-26 20:54:49.206352,zzer0zin,1000,Lose
2024-11-26 20:54:56.387915,fids18,1250,Win
2024-11-26 20:55:00.498054,P4kistaN,200,Lose
2024-11-26 20:55:00.848282,mota123321,200,Win
2024-11-26 20:55:02.884667,eduardo_032,45,Lose
2024-11-26 20:55:06.318606,Bets closed
2024-11-26 21:23:44.929484,Lose,50.00,42.35
2024-11-26 21:25:15.121745,New bet
2024-11-26 21:26:46.594937,joaorjr03,116,Win
2024-11-26 21:26:49.258039,riskofpx,307,Win
2024-11-26 21:26:56.025014,fids18,2500,Lose
2024-11-26 21:27:02.656614,dmAf2s,2512,Win
2024-11-26 21:27:27.756600,Stotvv,80,Win
2024-11-26 21:27:57.370762,gingercrf,335,Win
2024-11-26 21:28:40.335934,dannyzaoo21,250,Lose
2024-11-26 21:28:45.989947,darkbringer29,170,Win
2024-11-26 21:30:12.411998,V1uvaNegra,200,Lose
2024-11-26 21:30:13.850064,Joao21Silva,150,Lose
2024-11-26 21:30:15.281590,Bets closed
2024-11-26 22:05:50.512433,Lose,40.00,46.83
2024-11-26 22:05:53.391095,New bet
2024-11-26 22:07:48.447470,joaorjr03,179,Win
2024-11-26 22:07:57.729848,ruben_silva25,485,Lose
2024-11-26 22:07:58.829497,fids18,2500,Lose
2024-11-26 22:08:08.633076,Stotvv,20,Win
2024-11-26 22:08:31.372963,lwst19,105,Win
2024-11-26 22:10:04.283035,rodasben7,1143,Lose
2024-11-26 22:10:12.473406,renazbizt,1000,Win
2024-11-26 22:10:19.253442,V1uvaNegra,296,Win
2024-11-26 22:10:29.450598,mota123321,600,Win
2024-11-26 22:10:47.808688,d4v1dcoelho,600,Lose
2024-11-26 22:10:51.934713,El_Pipow,80,Win
2024-11-26 22:10:52.604389,vscarvalho98,1000,Win
2024-11-26 22:10:53.543190,Bets closed
2024-11-26 22:33:15.622587,Lose,33.33,59.04
2024-11-26 22:33:19.904294,New bet
2024-11-26 22:33:45.976758,tiagoferreirapt,1294,Lose
2024-11-26 22:34:20.582703,rsn02,60,Win
2024-11-26 22:34:56.519088,TOWX_CS,65,Win
2024-11-26 22:36:18.015596,TomasLS1231,550,Win
2024-11-26 22:36:30.437309,xakal40,200,Win
2024-11-26 22:36:33.942033,fstpt,160,Win
2024-11-26 22:36:36.455911,Noxoe_,146,Win
2024-11-26 22:36:37.163898,ruben_silva25,300,Lose
2024-11-26 22:36:46.984992,IGongaSI,5,Lose
2024-11-26 22:36:58.019352,d4v1dcoelho,500,Lose
2024-11-26 22:36:59.071118,Zeviot,20,Lose
2024-11-26 22:37:08.987340,fids18,2000,Win
2024-11-26 22:37:22.950447,manoquico,150,Lose
2024-11-26 22:37:35.951457,deadpool_13_,36,Lose
2024-11-26 22:37:47.750590,gunth1gr33n,300,Lose
2024-11-26 22:37:59.385588,preguinhofino,10,Lose
2024-11-26 22:37:59.725276,V1uvaNegra,300,Lose
2024-11-26 22:38:03.093074,P4kistaN,300,Lose
2024-11-26 22:38:04.393564,lebzera_,250,Win
2024-11-26 22:38:12.069267,Joao21Silva,250,Lose
2024-11-26 22:38:12.069656,KamaSumatra,500,Win
2024-11-26 22:38:20.064333,Bets closed
2024-11-26 23:17:15.632775,Win,42.86,53.15
2024-11-26 23:27:48.741089,New bet
2024-11-26 23:29:52.010887,ruben_silva25,562,Lose
2024-11-26 23:31:20.094140,Sergio474,1524,Win
2024-11-26 23:31:29.765674,flaasq,205,Lose
2024-11-26 23:31:39.292208,marinheiro812,100,Win
2024-11-26 23:31:42.958286,Progamer_YT05,110,Lose
2024-11-26 23:32:40.217513,P4kistaN,300,Win
2024-11-26 23:32:46.962495,Joao21Silva,150,Win
2024-11-26 23:32:47.202736,El_Pipow,40,Lose
2024-11-26 23:32:48.877274,Bets closed
2024-11-27 00:06:34.945673,Win,50.00,69.34
2024-11-27 00:06:59.695309,New bet
2024-11-27 00:07:38.381094,riskofpx,80,Win
2024-11-27 00:07:55.913164,atuasheila,105,Lose
2024-11-27 00:07:59.883187,eduardo_032,100,Win
2024-11-27 00:08:32.113969,bjorn_vk,200,Win
2024-11-27 00:08:51.127988,marinheiro812,100,Win
2024-11-27 00:09:57.100740,henriquerodri1010,500,Lose
2024-11-27 00:11:59.841960,Bets closed
2024-11-27 00:46:59.004248,Lose,33.33,55.76
2024-11-27 19:22:40.863104,Lose,62.50,53.14
2024-11-27 19:22:44.275676,New bet
2024-11-27 19:23:27.884103,D4nny98_,495,Win
2024-11-27 19:23:35.020849,joaorjr03,560,Win
2024-11-27 19:23:49.099844,ukrew09,1083,Win
2024-11-27 19:23:54.394162,salvafranco10,450,Win
2024-11-27 19:24:25.419104,fids18,2000,Lose
2024-11-27 19:26:00.174396,Hacklason,1925,Lose
2024-11-27 19:26:12.314100,ZMCttv,479,Win
2024-11-27 19:26:44.598687,rsn02,274,Win
2024-11-27 19:27:01.130460,Joao21Silva,150,Lose
2024-11-27 19:27:05.106705,helderm13,545,Lose
2024-11-27 19:27:07.445179,Pico_07,25,Lose
2024-11-27 19:27:15.832878,joaofonscp,15,Lose
2024-11-27 19:27:19.820723,deadpool_13_,30,Lose
2024-11-27 19:27:24.947622,nhh20,246,Win
2024-11-27 19:27:32.497874,mota123321,200,Win
2024-11-27 19:27:44.419496,Bets closed
2024-11-27 19:54:38.095451,Win,53.33,44.67
2024-11-27 19:58:54.557081,New bet
2024-11-27 19:59:23.286407,D4nny98_,128,Win
2024-11-27 19:59:35.607423,renazbizt,400,Lose
2024-11-27 19:59:40.066420,rui_ferreira_89,80,Win
2024-11-27 19:59:52.273269,salvafranco10,1017,Win
2024-11-27 19:59:55.070451,saraivinhaba2006,200,Win
2024-11-27 20:01:30.625414,joaorjr03,313,Lose
2024-11-27 20:01:51.011484,riskofpx,154,Win
2024-11-27 20:02:48.110515,DeusMarante,756,Win
2024-11-27 20:03:01.752980,dannyzaoo21,548,Win
2024-11-27 20:03:14.721467,nhh20,250,Lose
2024-11-27 20:03:23.491649,deadpool_13_,115,Win
2024-11-27 20:03:38.955820,V1uvaNegra,150,Lose
2024-11-27 20:03:46.023875,lebzera_,500,Win
2024-11-27 20:03:53.144768,El_Pipow,280,Lose
2024-11-27 20:03:54.684301,Bets closed
2024-11-27 20:50:00.707397,Win,64.29,71.52
2024-11-27 20:50:05.257588,New bet
2024-11-27 20:50:53.869100,nAD_,200,Lose
2024-11-27 20:51:01.542328,vhst013,2000,Win
2024-11-27 20:53:22.293896,P4kistaN,700,Lose
2024-11-27 20:53:23.776476,deadpool_13_,186,Lose
2024-11-27 20:54:05.611857,MikaC_pt,1000,Win
2024-11-27 20:54:16.682590,DeusMarante,1082,Win
2024-11-27 20:54:27.371912,fids18,2000,Lose
2024-11-27 20:54:42.789968,ben1jr9,40,Win
2024-11-27 20:55:05.379087,Bets closed
2024-11-27 21:32:46.177852,Lose,50.00,42.81
2024-11-27 21:37:59.834932,New bet
2024-11-27 21:38:09.679897,riskofpx,265,Win
2024-11-27 21:38:40.576335,v_warr10r,5023,Win
2024-11-27 21:40:12.996854,DeusMarante,15,Lose
2024-11-27 21:40:50.561850,xcosta_1,215,Lose
2024-11-27 21:40:53.095698,txgo34,500,Win
2024-11-27 21:41:34.903785,deadpool_13_,59,Lose
2024-11-27 21:42:04.463651,carvalhalcity,475,Lose
2024-11-27 21:42:37.847228,marinheiro812,800,Win
2024-11-27 21:42:43.187832,fids18,2368,Lose
2024-11-27 21:42:43.685291,P4kistaN,975,Lose
2024-11-27 21:42:59.976984,Bets closed
2024-11-27 22:33:20.913814,Lose,60.00,38.40
2024-11-28 16:13:40.550680,Win,40.00,54.76
2024-11-28 16:21:14.348439,New bet
2024-11-28 16:22:25.078280,joaorjr03,375,Win
2024-11-28 16:22:53.161438,Ch0raAg0ra,1200,Win
2024-11-28 16:24:00.545384,MikaC_pt,1000,Win
2024-11-28 16:24:12.674676,wartrading,797,Lose
2024-11-28 16:24:25.607722,Pico_07,30,Win
2024-11-28 16:25:14.082300,marinheiro812,45,Lose
2024-11-28 16:25:23.739749,matrix1830,1092,Lose
2024-11-28 16:26:14.504195,Bets closed
2024-11-28 17:00:33.026359,Lose,42.86,42.61
2024-11-28 17:01:35.413334,New bet
2024-11-28 17:02:45.345181,DeusMarante,69,Win
2024-11-28 17:04:21.928551,joaorjr03,260,Lose
2024-11-28 17:04:22.382931,ggluis103,285,Win
2024-11-28 17:06:35.558339,Bets closed
2024-11-28 17:10:59.794280,New bet
2024-11-28 17:11:59.399300,sengo00,90,Lose
2024-11-28 17:12:12.511051,chorao25,1580,Lose
2024-11-28 17:13:00.276219,joaorjr03,290,Win
2024-11-28 17:13:05.345120,Ch0raAg0ra,1526,Win
2024-11-28 17:14:17.854968,DeusMarante,74,Win
2024-11-28 17:15:34.976681,Zeviot,10,Lose
2024-11-28 17:15:49.555602,P4kistaN,300,Win
2024-11-28 17:15:57.520015,matrix1830,2652,Lose
2024-11-28 17:15:59.957567,Bets closed
2024-11-28 17:44:56.163337,Win,50.00,33.58
2024-11-28 17:54:03.700971,New bet
2024-11-28 17:54:19.281678,santostdm,5000,Win
2024-11-28 17:55:19.378627,joaorjr03,409,Win
2024-11-28 17:55:42.624445,D4nny98_,1234,Win
2024-11-28 17:55:57.159076,txgo34,500,Win
2024-11-28 17:57:05.666855,fstpt,351,Lose
2024-11-28 17:57:12.937026,ZMCttv,1343,Lose
2024-11-28 17:57:13.588607,marinheiro812,126,Lose
2024-11-28 17:57:31.883508,alcapone_88_,1075,Win
2024-11-28 17:58:15.407438,DeusMarante,245,Win
2024-11-28 17:59:03.427664,no_nick05,500,Lose
2024-11-28 17:59:03.852320,Bets closed
2024-11-29 06:02:07.972028,79clab,15,Win
2024-11-29 06:03:23.222573,Seco_JR,90,Win
2024-11-29 06:06:13.446176,MikaC_pt,1000,Win
2024-11-29 06:06:14.477915,ZMCttv,419,Win
2024-11-29 06:06:23.423376,renazbizt,500,Lose
2024-11-29 06:06:27.876779,JustSengo,1074,Win
2024-11-29 06:06:33.297868,TomasLS1231,1245,Win
2024-11-29 06:06:41.290777,Keemist,175,Win
2024-11-29 06:06:55.950797,El_Pipow,540,Lose
2024-11-29 06:06:57.733178,Bets closed
2024-11-29 06:39:37.648088,Lose,20.00,19.41
2024-11-29 06:40:04.821108,New bet
2024-11-29 06:40:14.616638,Ch0raAg0ra,2407,Lose
2024-11-29 06:40:15.981971,chorao25,175,Win
2024-11-29 06:44:02.857845,lisbonman,160,Lose
2024-11-29 06:44:10.141219,manoquico,150,Lose
2024-11-29 06:44:46.697487,renazbizt,1000,Win
2024-11-29 06:45:04.972408,Bets closed
2024-11-29 23:59:24.463823,Lose,28.57,34.01
2024-11-29 23:59:32.528613,New bet
2024-11-30 00:04:02.292866,renazbizt,30,Lose
2024-11-30 00:04:31.424447,Progamer_YT05,20,Win
2024-11-30 00:04:32.669850,Bets closed
2024-11-30 00:44:35.966983,Lose,50.00,60.00
2024-11-30 00:46:24.187815,New bet
2024-11-30 00:46:57.760088,bodginja56,110,Win
2024-11-30 00:47:15.888877,JustSengo,80,Win
2024-11-30 00:47:19.603295,ggluis103,725,Win
2024-11-30 00:47:45.600397,shinchantuga,16429,Lose
2024-11-30 00:47:52.351388,Rush__B___,500,Lose
2024-11-30 00:48:08.443973,DeusMarante,45,Lose
2024-11-30 00:48:17.367785,renazbizt,1000,Win
2024-11-30 00:48:36.575187,dinis_gui,275,Lose
2024-11-30 00:48:46.596526,xicogs,2265,Win
2024-11-30 00:48:50.721473,xcosta_1,175,Lose
2024-11-30 00:49:00.218494,andrefilipe24,995,Lose
2024-11-30 00:49:04.923028,vscarvalho98,5000,Win
2024-11-30 00:50:15.340939,no_nick05,500,Win
2024-11-30 00:51:23.357887,joaorjr03,145,Lose
2024-11-30 00:51:24.337433,Bets closed
2024-11-30 01:16:35.830557,Win,50.00,34.27
2024-11-30 01:19:11.894188,New bet
2024-11-30 01:19:53.256639,Noxoe_,449,Lose
2024-11-30 01:20:01.812224,JustSengo,248,Win
2024-11-30 01:20:22.196158,dinis_gui,2015,Win
2024-11-30 01:23:47.100217,Joao21Silva,150,Lose
2024-11-30 01:23:50.839899,renazbizt,529,Win
2024-11-30 01:23:53.618371,vscarvalho98,1004,Win
2024-11-30 01:24:02.130689,zzer0zin,1000,Lose
2024-11-30 01:56:30.056748,Win,50.00,51.81
2024-11-30 01:59:50.043208,New bet
2024-11-30 02:03:19.091654,dinis_gui,909,Win
2024-11-30 02:03:24.257264,joaorjr03,250,Win
2024-11-30 02:04:29.365228,marceloc37,131,Win
2024-11-30 02:04:34.228418,AnthonyMaltha,2880,Win
2024-11-30 02:04:39.775276,renazbizt,1000,Lose
2024-11-30 02:04:42.374292,V1uvaNegra,100,Lose
2024-11-30 02:04:46.711826,vscarvalho98,504,Lose
2024-11-30 02:04:50.201086,Bets closed
2024-11-30 02:40:18.396198,Win,50.00,54.15
2024-11-30 17:21:30.702115,New bet
2024-11-30 17:22:27.160612,joaotss1,900,Win
2024-11-30 17:22:46.750266,braxiris,1319,Win
2024-11-30 17:26:02.597316,no_nick05,500,Win
2024-11-30 17:26:09.823530,renazbizt,571,Lose
2024-11-30 17:26:20.854715,eduardo_032,70,Win
2024-11-30 17:26:29.652306,El_Pipow,320,Lose
2024-11-30 17:26:30.847614,Bets closed
2024-11-30 17:46:21.175537,Win,66.67,75.79
2024-11-30 17:48:23.575397,New bet
2024-11-30 17:48:23.575817,New bet
2024-11-30 17:48:29.220105,joaotss1,200,Lose
2024-11-30 17:48:29.219207,joaotss1,200,Lose
2024-11-30 17:53:09.326476,renazbizt,50,Win
2024-11-30 17:53:22.468429,El_Pipow,20,Win
2024-11-30 17:53:23.724128,Bets closed
2024-11-30 18:18:10.510138,Lose,33.33,74.07
2024-11-30 18:18:10.554150,Lose,33.33,74.07
2024-11-30 18:18:26.320410,New bet
2024-11-30 18:18:26.320762,New bet
2024-11-30 18:22:46.451502,New bet
2024-11-30 18:24:15.454972,ggluis103,2141,Win
2024-11-30 18:24:24.313695,DevesTarAGozar,65,Win
2024-11-30 18:25:33.895787,joaotss1,300,Lose
2024-11-30 18:25:42.782540,fids18,2000,Lose
2024-11-30 18:25:54.822371,JotaMaia23,110,Win
2024-11-30 18:26:45.086299,no_nick05,399,Win
2024-11-30 18:27:32.870299,mauricio29076,75,Lose
2024-11-30 18:27:46.589426,Bets closed
2024-11-30 19:03:59.750878,Win,57.14,53.34
2024-11-30 19:04:30.243422,New bet
2024-11-30 19:04:41.807169,no_nick05,793,Win
2024-11-30 19:04:54.458150,ggluis103,4029,Win
2024-11-30 19:08:52.558100,joaorjr03,297,Lose
2024-11-30 19:09:02.800402,renazbizt,1505,Lose
2024-11-30 19:09:29.007743,El_Pipow,280,Lose
2024-11-30 19:09:30.379660,Bets closed
2024-11-30 19:39:13.599474,Win,40.00,69.84
2024-11-30 19:44:24.091219,New bet
2024-11-30 19:44:38.240660,matrix1830,465,Lose
2024-11-30 19:45:20.057480,WergyPT,145,Lose
2024-11-30 19:46:08.700419,fids18,2000,Lose
2024-11-30 19:46:13.907034,Joao21Silva,200,Lose
2024-11-30 19:46:18.015028,renazbizt,500,Win
2024-11-30 19:46:26.282100,bjorn_vk,200,Win
2024-11-30 19:47:42.701306,inganame,200,Win
2024-11-30 19:47:50.357796,pedroch71210,185,Win
2024-11-30 19:47:56.479822,shinchantuga,10,Win
2024-11-30 19:48:36.378804,manoquico,120,Lose
2024-11-30 19:49:24.226847,Bets closed
2024-11-30 20:29:43.479492,Lose,45.45,43.36
2024-11-30 20:29:59.969359,New bet
2024-11-30 20:34:52.177513,MikaC_pt,1000,Win
2024-11-30 20:35:00.107672,Bets closed
2024-11-30 20:56:06.043938,Lose,50.00,50.00
2024-11-30 20:57:27.450755,New bet
2024-11-30 20:58:17.705635,pereira_030,185,Win
2024-11-30 20:58:28.497194,bjorn_vk,200,Win
2024-11-30 20:58:35.524920,MikaC_pt,5000,Win
2024-11-30 20:58:44.303214,pratas05,1430,Win
2024-11-30 20:58:48.761516,fids18,2600,Lose
2024-11-30 20:58:53.372872,Jcgf,300,Lose
2024-11-30 20:58:56.157050,AnthonyMaltha,5438,Win
2024-11-30 20:59:08.177291,999noctis,325,Win
2024-11-30 20:59:25.027769,MrRodrigo72,330,Win
2024-11-30 21:00:19.314515,lexy__1337,15,Win
2024-11-30 21:00:34.178069,KamaSumatra,1000,Win
2024-11-30 21:01:42.542061,Carpa1414,2000,Lose
2024-11-30 21:02:26.271805,El_Pipow,940,Lose
2024-11-30 21:02:27.672382,Bets closed
2024-11-30 22:09:24.474712,Win,69.23,70.45
2024-12-02 17:04:36.253391,Lose,25.00,19.06
2024-12-02 17:04:36.253321,Lose,25.00,19.06
2024-12-02 17:07:25.910479,New bet
2024-12-02 17:07:25.910335,New bet
2024-12-02 17:09:57.583064,dinis_gui,714,Win
2024-12-02 17:09:57.582394,dinis_gui,714,Win
2024-12-02 17:10:15.580652,fids18,1159,Lose
2024-12-02 17:10:15.580988,fids18,1159,Lose
2024-12-02 17:10:23.782162,vhst013,1400,Win
2024-12-02 17:10:23.782519,vhst013,1400,Win
2024-12-02 17:11:16.065946,shinchantuga,15,Lose
2024-12-02 17:11:16.065546,shinchantuga,15,Lose
2024-12-02 17:11:23.235075,DeusMarante,79,Win
2024-12-02 17:11:23.235126,DeusMarante,79,Win
2024-12-02 17:11:24.779300,MikaC_pt,1000,Win
2024-12-02 17:11:24.777841,MikaC_pt,1000,Win
2024-12-02 17:11:32.979031,lebzera_,1000,Lose
2024-12-02 17:11:32.979569,lebzera_,1000,Lose
2024-12-02 17:12:05.320023,no_nick05,500,Lose
2024-12-02 17:12:05.319412,no_nick05,500,Lose
2024-12-02 17:12:10.649722,ggluis103,20,Win
2024-12-02 17:12:10.648701,ggluis103,20,Win
2024-12-02 17:12:14.438216,manoquico,150,Win
2024-12-02 17:12:14.438457,manoquico,150,Win
2024-12-02 17:12:15.774186,renazbizt,83,Lose
2024-12-02 17:12:15.776685,renazbizt,83,Lose
2024-12-02 17:12:26.115741,Bets closed
2024-12-02 17:12:26.116387,Bets closed
2024-12-02 17:54:55.335320,Win,50.00,46.97
2024-12-02 17:54:55.361585,Win,50.00,46.97
2024-12-02 17:59:27.684879,New bet
2024-12-02 17:59:27.684937,New bet
2024-12-02 18:00:14.160230,rui_ferreira_89,45,Lose
2024-12-02 18:00:14.158844,rui_ferreira_89,45,Lose
2024-12-02 18:00:19.686411,no_nick05,776,Lose
2024-12-02 18:00:19.687623,no_nick05,776,Lose
2024-12-02 18:00:39.247257,nunezz99,10,Win
2024-12-02 18:00:39.247240,nunezz99,10,Win
2024-12-02 18:00:56.291591,dinis_gui,550,Win
2024-12-02 18:00:56.291773,dinis_gui,550,Win
2024-12-02 18:01:28.599259,fids18,1250,Lose
2024-12-02 18:01:28.600360,fids18,1250,Lose
2024-12-02 18:01:37.614430,afonsocarreira99,675,Lose
2024-12-02 18:01:37.615421,afonsocarreira99,675,Lose
2024-12-02 18:01:43.973768,zeus____18,205,Win
2024-12-02 18:01:43.973996,zeus____18,205,Win
2024-12-02 18:02:45.917113,New bet
2024-12-02 18:02:45.917845,New bet
2024-12-02 18:03:35.750797,rui_ferreira_89,45,Win
2024-12-02 18:03:35.750957,rui_ferreira_89,45,Win
2024-12-02 18:03:36.705007,afonsocarreira99,675,Win
2024-12-02 18:03:36.705170,afonsocarreira99,675,Win
2024-12-02 18:03:42.337162,nunezz99,10,Win
2024-12-02 18:03:42.337101,nunezz99,10,Win
2024-12-02 18:03:44.170661,zeus____18,205,Win
2024-12-02 18:03:44.171858,zeus____18,205,Win
2024-12-02 18:03:55.035674,lastlamme,100,Win
2024-12-02 18:03:55.036138,lastlamme,100,Win
2024-12-02 18:04:01.996624,henriquerosa1986,125,Win
2024-12-02 18:04:01.996757,henriquerosa1986,125,Win
2024-12-02 18:04:05.582150,tonyvsc16,394,Win
2024-12-02 18:04:05.582035,tonyvsc16,394,Win
2024-12-02 18:04:06.912100,ShaggY_2k2,55,Win
2024-12-02 18:04:06.912334,ShaggY_2k2,55,Win
2024-12-02 18:04:21.984457,dinis_gui,550,Win
2024-12-02 18:04:21.985990,dinis_gui,550,Win
2024-12-02 18:05:11.269788,matrix1830,1423,Lose
2024-12-02 18:05:11.269872,matrix1830,1423,Lose
2024-12-02 18:05:55.261321,ggluis103,73,Win
2024-12-02 18:05:55.261423,ggluis103,73,Win
2024-12-02 18:06:02.016462,DeusMarante,198,Win
2024-12-02 18:06:02.020015,DeusMarante,198,Win
2024-12-02 20:34:04.078945,renazbizt,370,Win
2024-12-02 20:34:04.078883,renazbizt,370,Win
2024-12-02 20:34:13.849949,V1uvaNegra,300,Win
2024-12-02 20:34:13.850535,V1uvaNegra,300,Win
2024-12-02 20:34:17.290484,P4kistaN,300,Lose
2024-12-02 20:34:17.292686,P4kistaN,300,Lose
2024-12-02 20:34:32.409861,Bets closed
2024-12-02 20:34:32.410004,Bets closed
